date,average_price,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,type,year,geography
2020-05-17,1.28,23023.0,1700.0,823.0,13.0,20487.0,20238.0,249.0,0.0,organic,2020,Harrisburg/Scranton
2020-05-17,1.52,457906.84,13839.8,342794.32,217.37,101055.35,83664.46,14564.22,2826.67,conventional,2020,Hartford/Springfield
2020-05-17,2.03,21980.0,2632.0,9397.0,1.0,9949.0,9599.0,350.0,0.0,organic,2020,Hartford/Springfield
2020-05-17,0.94,1682407.38,691236.99,250541.11,7081.97,733547.31,427146.22,281926.95,24474.14,conventional,2020,Houston
2020-05-17,1.29,39048.0,5882.0,9.0,0.0,33157.0,14281.0,18877.0,0.0,organic,2020,Houston
2020-05-17,1.15,309411.82,101545.11,26431.66,5275.43,176159.62,166791.04,9016.51,352.07,conventional,2020,Indianapolis
2020-05-17,1.5,11083.0,314.0,801.0,0.0,9967.0,2723.0,7244.0,0.0,organic,2020,Indianapolis
2020-05-17,1.22,251389.17,104165.42,16227.54,208.4,130787.81,110924.3,19860.18,3.33,conventional,2020,Jacksonville
2020-05-17,1.29,4837.0,125.0,275.0,0.0,4437.0,4369.0,68.0,0.0,organic,2020,Jacksonville
2020-05-17,1.01,443235.06,78932.86,38765.89,134.08,325402.23,113746.47,204918.55,6737.21,conventional,2020,Las Vegas
2020-05-17,1.47,20032.0,772.0,550.0,0.0,18710.0,9018.0,9691.0,0.0,organic,2020,Las Vegas
2020-05-17,1.22,3568521.93,1123786.33,80386.26,164325.44,2200023.9,1306381.29,731759.12,161883.49,conventional,2020,Los Angeles
2020-05-17,1.59,216945.0,10646.0,8273.0,11.0,198016.0,76148.0,121867.0,0.0,organic,2020,Los Angeles
2020-05-17,1.06,157037.49,50530.51,12158.85,84.15,94263.98,76757.85,17502.8,3.33,conventional,2020,Louisville
2020-05-17,1.24,11446.0,4.0,806.0,0.0,10636.0,4283.0,6353.0,0.0,organic,2020,Louisville
2020-05-17,1.24,1056626.99,499321.0,40090.08,301.06,516751.82,468514.99,48199.05,37.78,conventional,2020,Miami/Ft. Lauderdale
2020-05-17,1.24,18090.0,396.0,8.0,0.0,17686.0,17684.0,1.0,0.0,organic,2020,Miami/Ft. Lauderdale
2020-05-17,1.12,5250442.03,1782239.54,1046908.47,24849.87,2396444.15,1794766.43,576088.05,25589.67,conventional,2020,Midsouth
2020-05-17,1.45,317813.0,3306.0,31349.0,273.0,282884.0,189524.0,93360.0,0.0,organic,2020,Midsouth
2020-05-17,0.99,363037.81,152720.21,9553.52,43.4,200720.68,183147.1,17522.11,51.47,conventional,2020,Nashville
2020-05-17,1.54,17421.0,112.0,1167.0,0.0,16142.0,3245.0,12898.0,0.0,organic,2020,Nashville
2020-05-17,1.03,419846.24,201186.73,21483.97,488.61,196686.93,171006.68,12540.26,13139.99,conventional,2020,New Orleans/Mobile
2020-05-17,1.37,3744.0,484.0,0.0,0.0,3260.0,3213.0,47.0,0.0,organic,2020,New Orleans/Mobile
2020-05-17,1.52,2299718.3,79627.64,1299716.08,3075.37,917299.21,675442.03,233097.35,8759.83,conventional,2020,New York
2020-05-17,1.79,155461.0,27955.0,29457.0,168.0,97881.0,92520.0,5360.0,0.0,organic,2020,New York
2020-05-17,1.4,7018360.53,675045.46,3696329.78,12685.26,2634300.03,1881497.75,702405.7,50396.58,conventional,2020,Northeast
2020-05-17,1.71,384318.0,47029.0,57842.0,210.0,279237.0,252700.0,26537.0,0.0,organic,2020,Northeast
2020-05-17,1.33,683078.44,24326.33,500289.62,157.42,158305.07,81279.96,72242.95,4782.16,conventional,2020,Northern New England
2020-05-17,1.75,33038.0,58.0,830.0,0.0,32149.0,19090.0,13059.0,0.0,organic,2020,Northern New England
2020-05-17,1.14,601038.31,238457.31,13608.83,95.55,348876.62,277431.12,71412.17,33.33,conventional,2020,Orlando
2020-05-17,1.19,14563.0,218.0,0.0,0.0,14345.0,14345.0,0.0,0.0,organic,2020,Orlando
2020-05-17,1.29,730702.11,122133.38,256591.36,382.1,351595.27,211253.55,133385.81,6955.91,conventional,2020,Philadelphia
2020-05-17,1.74,36968.0,5045.0,5132.0,25.0,26766.0,22885.0,3881.0,0.0,organic,2020,Philadelphia
2020-05-17,0.92,1387368.91,444333.92,185702.59,4783.61,752496.23,257219.45,482173.54,13103.24,conventional,2020,Phoenix/Tucson
2020-05-17,1.42,30550.0,2152.0,1231.0,0.0,27168.0,12364.0,14804.0,0.0,organic,2020,Phoenix/Tucson
2020-05-17,0.93,228196.08,93099.28,21255.07,64.38,113777.35,106134.05,3425.47,4217.83,conventional,2020,Pittsburgh
2020-05-17,1.1,18529.0,2977.0,10.0,0.0,15542.0,15542.0,0.0,0.0,organic,2020,Pittsburgh
2020-05-17,1.09,2871264.03,1255517.3,494227.19,2591.08,1118928.46,853328.93,195825.8,69773.73,conventional,2020,Plains
2020-05-17,1.53,70586.0,12051.0,3114.0,19.0,55403.0,45975.0,9427.0,0.0,organic,2020,Plains
2020-05-17,1.15,870538.29,141893.65,90751.44,2826.21,635066.99,373351.26,234189.16,27526.57,conventional,2020,Portland
2020-05-17,1.89,57251.0,507.0,12578.0,0.0,44166.0,12244.0,31922.0,0.0,organic,2020,Portland
2020-05-17,1.09,524007.71,247124.07,72696.95,5111.29,199075.4,161719.56,37355.84,0.0,conventional,2020,Raleigh/Greensboro
2020-05-17,1.46,30748.0,1032.0,3786.0,98.0,25833.0,22848.0,2985.0,0.0,organic,2020,Raleigh/Greensboro
2020-05-17,0.99,460900.47,155560.5,100874.96,1376.17,203088.84,155475.1,41061.97,6551.77,conventional,2020,Richmond/Norfolk
2020-05-17,1.41,20498.0,24.0,2076.0,10.0,18388.0,11247.0,7141.0,0.0,organic,2020,Richmond/Norfolk
2020-05-17,0.94,262994.63,96255.09,29801.16,20.48,136917.9,110604.78,25011.71,1301.41,conventional,2020,Roanoke
2020-05-17,1.27,20826.0,23.0,2005.0,0.0,18798.0,7773.0,11025.0,0.0,organic,2020,Roanoke
2020-05-17,1.36,613505.3,204531.23,224120.95,2849.18,182003.94,113075.26,55310.75,13617.93,conventional,2020,Sacramento
2020-05-17,1.87,18161.0,3511.0,3421.0,7.0,11223.0,11198.0,25.0,0.0,organic,2020,Sacramento
2020-05-17,1.19,697856.1,143435.81,30085.96,16981.18,507353.15,268520.19,209332.19,29500.77,conventional,2020,San Diego
2020-05-17,1.81,43803.0,1081.0,3166.0,2.0,39554.0,10400.0,29155.0,0.0,organic,2020,San Diego
2020-05-17,1.59,1048899.47,300447.83,249682.89,5679.39,493089.36,209389.21,222120.51,61579.64,conventional,2020,San Francisco
2020-05-17,1.95,73885.0,8549.0,6290.0,17.0,59029.0,58763.0,266.0,0.0,organic,2020,San Francisco
2020-05-17,1.51,708668.84,83061.47,101301.96,664.82,523640.59,267980.0,255460.4,200.19,conventional,2020,Seattle
2020-05-17,2.07,72953.0,829.0,12352.0,8.0,59764.0,9096.0,50669.0,0.0,organic,2020,Seattle
2020-05-17,1.16,668732.12,311137.82,58985.62,2919.31,295689.37,249472.88,46149.82,66.67,conventional,2020,South Carolina
2020-05-17,1.49,31574.0,793.0,3257.0,69.0,27454.0,10073.0,17381.0,0.0,organic,2020,South Carolina
2020-05-17,0.94,8790639.12,3598883.19,984502.96,178029.74,4029223.23,2721013.37,1187242.33,120967.53,conventional,2020,South Central
2020-05-17,1.33,225767.0,21848.0,2634.0,3764.0,197521.0,110974.0,86548.0,0.0,organic,2020,South Central
2020-05-17,1.13,6220501.34,2876093.28,240565.42,4141.94,3099513.92,2707268.67,381117.1,11128.15,conventional,2020,Southeast
2020-05-17,1.36,181469.0,2845.0,8906.0,60.0,169657.0,111142.0,58514.0,0.0,organic,2020,Southeast
2020-05-17,1.3,126125.47,22736.92,13464.27,95.98,89828.3,49533.74,40233.75,60.81,conventional,2020,Spokane
2020-05-17,1.85,8283.0,53.0,1212.0,0.0,7019.0,3269.0,3749.0,0.0,organic,2020,Spokane
2020-05-17,1.04,288956.17,132125.54,16016.03,322.37,140492.23,121926.09,2462.46,16103.68,conventional,2020,St. Louis
2020-05-17,2.02,8478.0,1536.0,1468.0,0.0,5473.0,3373.0,2100.0,0.0,organic,2020,St. Louis
2020-05-17,1.31,117231.76,12121.98,47634.53,941.62,56533.63,44340.34,10544.39,1648.9,conventional,2020,Syracuse
2020-05-17,1.63,1798.0,249.0,143.0,0.0,1407.0,1111.0,295.0,0.0,organic,2020,Syracuse
2020-05-17,1.12,591420.66,238039.66,16379.48,151.06,336846.03,276681.61,60134.42,30.0,conventional,2020,Tampa
2020-05-17,1.19,14134.0,200.0,0.0,0.0,13933.0,13933.0,0.0,0.0,organic,2020,Tampa
2020-05-17,1.16,51690121.14,15951219.72,9221698.67,728025.52,25788840.09,16896405.58,7972084.51,920350.0,conventional,2020,Total U.S.
2020-05-17,1.58,2271254.0,150100.0,198457.0,5429.0,1917250.0,1121691.0,795559.0,0.0,organic,2020,Total U.S.
2020-05-17,1.09,8667913.24,2081824.04,1020965.12,33410.85,5531562.87,2580802.48,2817078.77,133681.62,conventional,2020,West
2020-05-17,1.71,384158.0,23455.0,39738.0,1034.0,319932.0,130051.0,189881.0,0.0,organic,2020,West
2020-05-17,0.89,1240709.05,430203.1,126497.28,21104.42,662904.25,395909.35,265177.09,1817.81,conventional,2020,West Tex/New Mexico
2020-05-17,1.58,36881.0,1147.0,1243.0,2645.0,31846.0,25621.0,6225.0,0.0,organic,2020,West Tex/New Mexico
2020-05-24,1.4,178294.0,10704.0,127652.0,287.0,39651.0,19750.0,17923.0,1978.0,conventional,2020,Albany
2020-05-24,1.64,3955.0,130.0,506.0,0.0,3319.0,1787.0,1532.0,0.0,organic,2020,Albany
2020-05-24,0.96,1057753.0,497966.0,29154.0,107.0,530525.0,481032.0,49290.0,203.0,conventional,2020,Atlanta
2020-05-24,1.49,44682.0,373.0,3322.0,0.0,40986.0,9460.0,31526.0,0.0,organic,2020,Atlanta
2020-05-24,1.28,1338522.0,170651.0,502655.0,4191.0,661026.0,395043.0,259084.0,6899.0,conventional,2020,Baltimore/Washington
2020-05-24,1.38,68830.0,570.0,5798.0,4.0,62459.0,57938.0,4520.0,0.0,organic,2020,Baltimore/Washington
2020-05-24,1.28,148185.0,36879.0,8117.0,1629.0,101560.0,45367.0,44365.0,11829.0,conventional,2020,Boise
2020-05-24,1.78,7789.0,4.0,639.0,3.0,7144.0,2129.0,5015.0,0.0,organic,2020,Boise
2020-05-24,1.48,985927.0,27087.0,581966.0,622.0,376251.0,262484.0,109905.0,3862.0,conventional,2020,Boston
2020-05-24,2.03,47123.0,49.0,2634.0,4.0,44436.0,42637.0,1799.0,0.0,organic,2020,Boston
2020-05-24,1.16,268649.0,26477.0,61161.0,3639.0,177372.0,149274.0,24618.0,3480.0,conventional,2020,Buffalo/Rochester
2020-05-24,1.2,4345.0,874.0,289.0,0.0,3182.0,3182.0,0.0,0.0,organic,2020,Buffalo/Rochester
2020-05-24,1.28,8094351.0,2374904.0,1135931.0,178973.0,4404542.0,2233463.0,1571349.0,599731.0,conventional,2020,California
2020-05-24,1.84,450992.0,35537.0,23071.0,63.0,392321.0,231234.0,161087.0,0.0,organic,2020,California
2020-05-24,1.17,432854.0,202089.0,66316.0,5809.0,158639.0,130333.0,28213.0,93.0,conventional,2020,Charlotte
2020-05-24,1.54,21542.0,79.0,4702.0,54.0,16707.0,10946.0,5761.0,0.0,organic,2020,Charlotte
2020-05-24,1.39,1177753.0,206634.0,210375.0,65902.0,694842.0,221762.0,367665.0,105415.0,conventional,2020,Chicago
2020-05-24,1.55,87366.0,1046.0,5436.0,0.0,80884.0,11457.0,69427.0,0.0,organic,2020,Chicago
2020-05-24,1.21,416096.0,122279.0,18760.0,13997.0,261060.0,246042.0,14752.0,266.0,conventional,2020,Cincinnati/Dayton
2020-05-24,1.62,21274.0,182.0,2666.0,0.0,18427.0,3333.0,15094.0,0.0,organic,2020,Cincinnati/Dayton
2020-05-24,1.07,307671.0,104659.0,16768.0,2582.0,183663.0,174522.0,8302.0,839.0,conventional,2020,Columbus
2020-05-24,1.3,17497.0,904.0,1041.0,0.0,15552.0,6859.0,8693.0,0.0,organic,2020,Columbus
2020-05-24,0.85,2073742.0,802486.0,199694.0,25412.0,1046150.0,716392.0,328554.0,1204.0,conventional,2020,Dallas/Ft. Worth
2020-05-24,1.2,55672.0,4379.0,229.0,248.0,50815.0,32333.0,18482.0,0.0,organic,2020,Dallas/Ft. Worth
2020-05-24,1.12,1267678.0,247045.0,145987.0,7709.0,866936.0,322654.0,525121.0,19161.0,conventional,2020,Denver
2020-05-24,1.35,48358.0,3504.0,1632.0,2.0,43220.0,19986.0,23234.0,0.0,organic,2020,Denver
2020-05-24,1.12,660786.0,190470.0,52011.0,81253.0,337052.0,318558.0,12312.0,6181.0,conventional,2020,Detroit
2020-05-24,1.5,26897.0,1409.0,2138.0,0.0,23328.0,3578.0,19750.0,0.0,organic,2020,Detroit
2020-05-24,1.31,289641.0,58788.0,68132.0,87696.0,75025.0,51549.0,8431.0,15045.0,conventional,2020,Grand Rapids
2020-05-24,1.53,8701.0,104.0,1050.0,0.0,7548.0,7501.0,47.0,0.0,organic,2020,Grand Rapids
2020-05-24,1.16,5877196.0,1529329.0,845531.0,403298.0,3099038.0,2189646.0,743138.0,166254.0,conventional,2020,Great Lakes
2020-05-24,1.48,286395.0,8332.0,19893.0,5.0,258141.0,91570.0,166571.0,0.0,organic,2020,Great Lakes
2020-05-24,1.11,530762.0,189866.0,164205.0,269.0,176422.0,138967.0,31771.0,5684.0,conventional,2020,Harrisburg/Scranton
2020-05-24,1.28,17406.0,805.0,553.0,0.0,16048.0,15834.0,214.0,0.0,organic,2020,Harrisburg/Scranton
2020-05-24,1.51,478405.0,15720.0,345129.0,195.0,117362.0,98514.0,15742.0,3106.0,conventional,2020,Hartford/Springfield
2020-05-24,2.11,20633.0,1221.0,9868.0,0.0,9544.0,9371.0,173.0,0.0,organic,2020,Hartford/Springfield
2020-05-24,0.92,1887425.0,780849.0,280631.0,7397.0,818548.0,488592.0,306102.0,23854.0,conventional,2020,Houston
2020-05-24,1.28,36588.0,5352.0,11.0,0.0,31225.0,13214.0,18012.0,0.0,organic,2020,Houston
2020-05-24,1.12,335436.0,114322.0,34976.0,6244.0,179894.0,169581.0,10192.0,121.0,conventional,2020,Indianapolis
2020-05-24,1.53,10950.0,250.0,805.0,0.0,9895.0,2481.0,7414.0,0.0,organic,2020,Indianapolis
2020-05-24,1.06,291155.0,115295.0,15633.0,217.0,160010.0,137088.0,22882.0,40.0,conventional,2020,Jacksonville
2020-05-24,1.31,5031.0,247.0,296.0,0.0,4488.0,4488.0,0.0,0.0,organic,2020,Jacksonville
2020-05-24,0.92,517399.0,79034.0,46634.0,99.0,391632.0,104245.0,282087.0,5299.0,conventional,2020,Las Vegas
2020-05-24,1.5,19807.0,762.0,549.0,0.0,18496.0,9110.0,9387.0,0.0,organic,2020,Las Vegas
2020-05-24,1.2,3810100.0,1247655.0,84554.0,135385.0,2342507.0,1272358.0,742591.0,327557.0,conventional,2020,Los Angeles
2020-05-24,1.69,229258.0,11139.0,3086.0,45.0,214989.0,93798.0,121192.0,0.0,organic,2020,Los Angeles
2020-05-24,0.82,198489.0,64111.0,14923.0,99.0,119356.0,101197.0,18159.0,0.0,conventional,2020,Louisville
2020-05-24,1.2,13185.0,7.0,985.0,0.0,12193.0,5114.0,7079.0,0.0,organic,2020,Louisville
2020-05-24,1.07,1221161.0,590159.0,41774.0,341.0,588886.0,532843.0,56007.0,36.0,conventional,2020,Miami/Ft. Lauderdale
2020-05-24,1.34,19681.0,1291.0,6.0,0.0,18384.0,18381.0,3.0,0.0,organic,2020,Miami/Ft. Lauderdale
2020-05-24,1.08,5648412.0,1892255.0,1053973.0,24068.0,2678115.0,2049749.0,601115.0,27252.0,conventional,2020,Midsouth
2020-05-24,1.37,323658.0,2980.0,36039.0,264.0,284375.0,183672.0,100703.0,0.0,organic,2020,Midsouth
2020-05-24,0.9,402362.0,167811.0,9954.0,47.0,224550.0,206407.0,18131.0,13.0,conventional,2020,Nashville
2020-05-24,1.43,20472.0,94.0,1712.0,0.0,18666.0,3013.0,15653.0,0.0,organic,2020,Nashville
2020-05-24,0.93,476714.0,205006.0,21757.0,492.0,249459.0,221388.0,13909.0,14162.0,conventional,2020,New Orleans/Mobile
2020-05-24,1.37,4605.0,406.0,0.0,0.0,4199.0,4199.0,0.0,0.0,organic,2020,New Orleans/Mobile
2020-05-24,1.5,2525443.0,83190.0,1386683.0,1406.0,1054163.0,798268.0,245780.0,10115.0,conventional,2020,New York
2020-05-24,1.83,147717.0,19919.0,20112.0,297.0,107390.0,104168.0,3222.0,0.0,organic,2020,New York
2020-05-24,1.38,7527521.0,703479.0,3885815.0,13117.0,2925110.0,2125462.0,742881.0,56767.0,conventional,2020,Northeast
2020-05-24,1.75,373973.0,35648.0,44732.0,270.0,293323.0,267509.0,25813.0,0.0,organic,2020,Northeast
2020-05-24,1.31,739202.0,29072.0,535769.0,200.0,174161.0,82251.0,87018.0,4893.0,conventional,2020,Northern New England
2020-05-24,1.78,39999.0,52.0,1090.0,0.0,38857.0,23902.0,14956.0,0.0,organic,2020,Northern New England
2020-05-24,1.03,677479.0,305669.0,15153.0,124.0,356526.0,279827.0,76646.0,53.0,conventional,2020,Orlando
2020-05-24,1.18,15305.0,294.0,0.0,0.0,15012.0,15012.0,0.0,0.0,organic,2020,Orlando
2020-05-24,1.23,807460.0,141183.0,285468.0,363.0,380446.0,247877.0,125808.0,6761.0,conventional,2020,Philadelphia
2020-05-24,1.75,34192.0,4439.0,5083.0,0.0,24670.0,21848.0,2822.0,0.0,organic,2020,Philadelphia
2020-05-24,0.76,1734519.0,437992.0,274446.0,4929.0,1017060.0,272781.0,737882.0,6397.0,conventional,2020,Phoenix/Tucson
2020-05-24,1.47,30699.0,2455.0,1326.0,0.0,26918.0,12320.0,14598.0,0.0,organic,2020,Phoenix/Tucson
2020-05-24,1.29,156895.0,51052.0,20551.0,45.0,85248.0,75967.0,4552.0,4728.0,conventional,2020,Pittsburgh
2020-05-24,1.15,21744.0,2671.0,8.0,0.0,19065.0,18958.0,106.0,0.0,organic,2020,Pittsburgh
2020-05-24,1.08,3005790.0,1193412.0,574563.0,2727.0,1235089.0,982579.0,180108.0,72401.0,conventional,2020,Plains
2020-05-24,1.43,92545.0,23347.0,5940.0,667.0,62591.0,52822.0,9770.0,0.0,organic,2020,Plains
2020-05-24,1.17,937193.0,140744.0,84117.0,2287.0,710046.0,377681.0,304195.0,28170.0,conventional,2020,Portland
2020-05-24,1.85,56748.0,392.0,7059.0,0.0,49297.0,11721.0,37576.0,0.0,organic,2020,Portland
2020-05-24,1.1,534769.0,252208.0,74018.0,5073.0,203470.0,163399.0,40062.0,9.0,conventional,2020,Raleigh/Greensboro
2020-05-24,1.5,28174.0,860.0,5076.0,87.0,22150.0,18123.0,4028.0,0.0,organic,2020,Raleigh/Greensboro
2020-05-24,1.01,477466.0,158593.0,90724.0,1246.0,226902.0,179338.0,40399.0,7164.0,conventional,2020,Richmond/Norfolk
2020-05-24,1.42,20621.0,59.0,2511.0,8.0,18043.0,10766.0,7277.0,0.0,organic,2020,Richmond/Norfolk
2020-05-24,0.95,270540.0,104078.0,27492.0,1.0,138968.0,115288.0,22013.0,1668.0,conventional,2020,Roanoke
2020-05-24,1.26,20191.0,21.0,1816.0,0.0,18353.0,8658.0,9695.0,0.0,organic,2020,Roanoke
2020-05-24,1.4,600699.0,189539.0,220375.0,2626.0,188159.0,105954.0,60861.0,21344.0,conventional,2020,Sacramento
2020-05-24,1.91,20458.0,4061.0,3482.0,0.0,12915.0,12913.0,2.0,0.0,organic,2020,Sacramento
2020-05-24,1.18,762301.0,160359.0,32202.0,16139.0,553601.0,280623.0,225289.0,47689.0,conventional,2020,San Diego
2020-05-24,1.98,41829.0,1445.0,1121.0,2.0,39260.0,13284.0,25977.0,0.0,organic,2020,San Diego
2020-05-24,1.48,1086816.0,240006.0,311849.0,5431.0,529530.0,199650.0,225610.0,104269.0,conventional,2020,San Francisco
2020-05-24,2.01,83161.0,10480.0,6519.0,10.0,66152.0,66057.0,95.0,0.0,organic,2020,San Francisco
2020-05-24,1.46,759730.0,105236.0,101041.0,725.0,552729.0,309818.0,238844.0,4067.0,conventional,2020,Seattle
2020-05-24,1.97,75233.0,976.0,13755.0,0.0,60501.0,7321.0,53177.0,3.0,organic,2020,Seattle
2020-05-24,1.09,732273.0,318092.0,58417.0,2799.0,352965.0,292404.0,60462.0,99.0,conventional,2020,South Carolina
2020-05-24,1.49,31768.0,762.0,3981.0,47.0,26978.0,9827.0,17151.0,0.0,organic,2020,South Carolina
2020-05-24,0.89,9862762.0,3871863.0,1023840.0,194128.0,4772931.0,3243470.0,1414173.0,115289.0,conventional,2020,South Central
2020-05-24,1.31,232141.0,18526.0,3148.0,2925.0,207541.0,123839.0,83702.0,0.0,organic,2020,South Central
2020-05-24,1.02,7021288.0,3407127.0,251720.0,4275.0,3358156.0,2899584.0,447539.0,11033.0,conventional,2020,Southeast
2020-05-24,1.37,189057.0,5573.0,9719.0,40.0,173725.0,109871.0,63854.0,0.0,organic,2020,Southeast
2020-05-24,1.33,130531.0,24229.0,12812.0,28.0,93462.0,51718.0,38931.0,2812.0,conventional,2020,Spokane
2020-05-24,1.99,8925.0,73.0,770.0,0.0,8082.0,3255.0,4828.0,0.0,organic,2020,Spokane
2020-05-24,1.03,289037.0,133261.0,17030.0,242.0,138505.0,118330.0,2538.0,17636.0,conventional,2020,St. Louis
2020-05-24,2.03,8461.0,1285.0,1549.0,0.0,5626.0,3496.0,2131.0,0.0,organic,2020,St. Louis
2020-05-24,1.27,123890.0,11944.0,46576.0,1112.0,64258.0,49620.0,12883.0,1756.0,conventional,2020,Syracuse
2020-05-24,1.67,2157.0,425.0,150.0,0.0,1582.0,1153.0,429.0,0.0,organic,2020,Syracuse
2020-05-24,1.03,691449.0,362143.0,19940.0,104.0,309262.0,238369.0,70878.0,14.0,conventional,2020,Tampa
2020-05-24,1.23,15526.0,949.0,0.0,0.0,14577.0,14577.0,0.0,0.0,organic,2020,Tampa
2020-05-24,1.11,56769152.0,17107525.0,9947892.0,854508.0,28858999.0,18426503.0,9218375.0,1214120.0,conventional,2020,Total U.S.
2020-05-24,1.59,2345443.0,144844.0,178455.0,5449.0,2016671.0,1197701.0,818967.0,3.0,organic,2020,Total U.S.
2020-05-24,1.03,9731832.0,2135155.0,1176519.0,33923.0,6386017.0,2702550.0,3518073.0,165394.0,conventional,2020,West
2020-05-24,1.69,396682.0,14899.0,35913.0,1215.0,344654.0,137184.0,207467.0,3.0,organic,2020,West
2020-05-24,0.84,1392438.0,482757.0,140335.0,21199.0,748147.0,419451.0,326088.0,2608.0,conventional,2020,West Tex/New Mexico
2020-05-24,1.61,36906.0,800.0,1241.0,2647.0,32219.0,25595.0,6624.0,0.0,organic,2020,West Tex/New Mexico
2020-05-31,1.47,209089.0,12068.0,162696.0,312.0,34012.0,16886.0,15177.0,1950.0,conventional,2020,Albany
2020-05-31,1.57,3674.0,116.0,429.0,1.0,3128.0,1549.0,1579.0,0.0,organic,2020,Albany
2020-05-31,1.04,938204.0,429734.0,28379.0,99.0,479992.0,427790.0,51807.0,394.0,conventional,2020,Atlanta
2020-05-31,1.61,45989.0,473.0,2830.0,0.0,42687.0,8888.0,33799.0,0.0,organic,2020,Atlanta
2020-05-31,1.31,1293431.0,163797.0,525924.0,4198.0,599513.0,358814.0,233825.0,6873.0,conventional,2020,Baltimore/Washington
2020-05-31,1.63,60903.0,430.0,6172.0,13.0,54288.0,51457.0,2830.0,0.0,organic,2020,Baltimore/Washington
2020-05-31,1.26,145267.0,36193.0,8901.0,1627.0,98546.0,39891.0,46560.0,12095.0,conventional,2020,Boise
2020-05-31,1.76,7019.0,3.0,628.0,0.0,6388.0,2541.0,3847.0,0.0,organic,2020,Boise
2020-05-31,1.49,990999.0,24829.0,598268.0,586.0,367316.0,245559.0,117143.0,4613.0,conventional,2020,Boston
2020-05-31,2.02,42849.0,170.0,2897.0,0.0,39782.0,37626.0,2157.0,0.0,organic,2020,Boston
2020-05-31,1.15,266812.0,31112.0,59451.0,3221.0,173028.0,145108.0,24750.0,3170.0,conventional,2020,Buffalo/Rochester
2020-05-31,1.17,4997.0,966.0,198.0,4.0,3829.0,3829.0,0.0,0.0,organic,2020,Buffalo/Rochester
2020-05-31,1.19,8794352.0,2208421.0,1308142.0,336132.0,4941657.0,2232274.0,2021825.0,687558.0,conventional,2020,California
2020-05-31,1.8,381607.0,43883.0,24946.0,82.0,312695.0,191433.0,121263.0,0.0,organic,2020,California
2020-05-31,1.2,430425.0,202042.0,68865.0,6460.0,153059.0,122296.0,30725.0,38.0,conventional,2020,Charlotte
2020-05-31,1.57,22253.0,146.0,4942.0,74.0,17090.0,6783.0,10307.0,0.0,organic,2020,Charlotte
2020-05-31,1.06,1552615.0,143088.0,281493.0,60737.0,1067297.0,315270.0,613997.0,138030.0,conventional,2020,Chicago
2020-05-31,1.76,64304.0,996.0,4834.0,0.0,58474.0,11168.0,47306.0,0.0,organic,2020,Chicago
2020-05-31,1.06,427257.0,125056.0,14818.0,12395.0,274988.0,258896.0,14908.0,1184.0,conventional,2020,Cincinnati/Dayton
2020-05-31,1.55,25566.0,191.0,3242.0,0.0,22133.0,2440.0,19693.0,0.0,organic,2020,Cincinnati/Dayton
2020-05-31,0.91,329587.0,109414.0,13315.0,2635.0,204222.0,196530.0,6866.0,826.0,conventional,2020,Columbus
2020-05-31,1.29,20108.0,920.0,1260.0,0.0,17927.0,7489.0,10439.0,0.0,organic,2020,Columbus
2020-05-31,0.75,2109665.0,728917.0,219450.0,22914.0,1138384.0,814991.0,322625.0,769.0,conventional,2020,Dallas/Ft. Worth
2020-05-31,1.26,59144.0,5501.0,272.0,213.0,53157.0,38592.0,14565.0,0.0,organic,2020,Dallas/Ft. Worth
2020-05-31,1.01,1287246.0,256825.0,148119.0,5789.0,876514.0,387177.0,470308.0,19030.0,conventional,2020,Denver
2020-05-31,1.46,56181.0,4472.0,1777.0,3.0,49929.0,29886.0,20043.0,0.0,organic,2020,Denver
2020-05-31,1.06,640486.0,178269.0,40048.0,52671.0,369497.0,348949.0,15296.0,5252.0,conventional,2020,Detroit
2020-05-31,1.46,32640.0,555.0,2939.0,0.0,29146.0,5002.0,24143.0,0.0,organic,2020,Detroit
2020-05-31,1.53,236080.0,32376.0,74844.0,52808.0,76053.0,55921.0,7336.0,12795.0,conventional,2020,Grand Rapids
2020-05-31,1.57,10404.0,34.0,1629.0,0.0,8742.0,8659.0,83.0,0.0,organic,2020,Grand Rapids
2020-05-31,1.06,6177779.0,1391298.0,863086.0,281045.0,3642350.0,2464018.0,982133.0,196200.0,conventional,2020,Great Lakes
2020-05-31,1.5,288795.0,7522.0,23244.0,0.0,258029.0,93926.0,164103.0,0.0,organic,2020,Great Lakes
2020-05-31,1.1,569935.0,213652.0,204778.0,195.0,151308.0,119396.0,26679.0,5233.0,conventional,2020,Harrisburg/Scranton
2020-05-31,1.25,15344.0,613.0,603.0,0.0,14128.0,14029.0,99.0,0.0,organic,2020,Harrisburg/Scranton
2020-05-31,1.4,533079.0,15482.0,408746.0,747.0,108103.0,89921.0,14948.0,3234.0,conventional,2020,Hartford/Springfield
2020-05-31,2.16,19331.0,607.0,10543.0,1.0,8180.0,8008.0,172.0,0.0,organic,2020,Hartford/Springfield
2020-05-31,0.81,1990923.0,654250.0,354557.0,7266.0,974850.0,536994.0,410119.0,27736.0,conventional,2020,Houston
2020-05-31,1.24,36429.0,5360.0,23.0,2.0,31044.0,14844.0,16200.0,0.0,organic,2020,Houston
